avg_pupil_diam,focus_actor_dist,gaze_valid,gaze_vergence,left_eye_openness,left_gaze_dir_x,left_gaze_dir_y,left_gaze_dir_z,left_gaze_origin_x,left_gaze_origin_y,left_gaze_origin_z,left_gaze_valid,left_pupil_diam,left_pupil_posn_valid,left_pupil_posn_x,left_pupil_posn_y,right_eye_openness,right_gaze_dir_x,right_gaze_dir_y,right_gaze_dir_z,right_gaze_origin_x,right_gaze_origin_y,right_gaze_origin_z,right_gaze_valid,right_pupil_diam,right_pupil_posn_valid,right_pupil_posn_x,right_pupil_posn_y,timestamp,timestamp_carla,timestamp_device,timestamp_stream,pupil_diameter_diff,gaze_velocity,focus_velocity,rolling_pupil_mean,rolling_pupil_std
4.568838566338561,4.916735882539803,True,0.6417355070767883,0.8912112119956652,0.09580102183796264,0.23228559321705913,0.9876071732642456,0.03052102942489102,-0.000451433179531823,-0.0009425340958347886,True,4.536751790984722,True,-0.02627228346505513,-0.011067824157303778,0.8996013524261824,0.10818237469042327,0.19490128331398185,0.983839385967151,-0.029464854682604683,0.0003881966289393893,-0.0004216889258702053,True,4.600925341692401,True,0.005065999540345919,0.15768737059821547,0.9833333333333333,983.3333333333333,983.0767561811632,985.5730467596766,-0.06417355070767883,0.1005378996882329,0.09563232286583556,4.5505496830913925,0.11299133297699146
4.609227191582621,5.144426098225562,True,1.1518459943152504,0.937033693600171,0.03129273646341218,0.22304966780364816,1.0097020376012467,0.029580655801914282,-0.0011842680333111323,-0.00045703378481307057,True,4.666819491298383,True,0.09391440137403044,0.02956106264227892,0.8494222532341147,0.0220698003628814,0.22797077965387255,1.0097801444908379,-0.0317367563865158,-0.0007291008270063249,0.0008331826289898987,True,4.551634891866858,True,0.002208153350925135,-0.05985537236190326,1.0,1000.0,1001.1413815300954,999.2021702469248,0.11518459943152504,0.13210418133813473,0.36143026120479416,4.5514586389655305,0.11328235805498166
4.833046929014831,5.639596404949391,True,0.9052962261447384,0.9324398361981908,0.0918695386991363,0.20105153486351646,0.9848505655689263,0.030683523827644565,0.0003463747612304869,-0.0013703428355194911,True,4.878311740322068,True,0.03409101738398772,-0.020034735279369345,0.8920721050322409,0.05739668773338952,0.18485426860383553,0.9791655043866636,-0.030390390357016253,-0.001804235464529129,-0.0004786160893654044,True,4.787782117707594,True,0.11553923534901947,0.10739177803936283,1.0166666666666666,1016.6666666666666,1016.0319799777646,1015.3524802812298,0.09052962261447384,-0.08049652189055134,-0.13976514674996654,4.550971677924387,0.11198531270288574
4.448234147801518,4.864895804725629,True,0.38607293159135914,0.9024370870774048,0.18331919958890702,0.15971514659814515,1.0054697692779226,0.0313867422726421,0.0006227891345036032,0.0012073836035139346,True,4.467537794381086,True,0.04504131704265935,-0.15640565637377024,0.7963437269507505,0.1680835710743218,0.1591754143951188,0.9995265422333978,-0.029721247181827337,0.001607032845209649,0.0011725233747317968,False,4.42893050122195,False,-0.10354965018643358,-0.04160419928713397,1.0333333333333332,1033.3333333333333,1032.6180665112086,1034.2401488269118,0.038607293159135914,-0.06066041969874636,-0.18049033783762036,4.542539318750893,0.10299691308211394
4.711726089617338,5.278615729274151,True,0.9998333660413206,0.9199405686281754,0.05273621361902252,0.1873823329818868,0.9921558730646164,0.0286228348768092,0.0010068156652177063,-0.0013263022440031548,True,4.7617177579194045,True,0.0023106259817601855,0.11901720676217745,0.9146769975675296,0.034388130770544756,0.15957534362587555,0.9912965332056586,-0.029950879324280578,-0.0010006163881443062,0.001554999502570568,True,4.6617344213152725,True,-0.05592220713900256,0.06952044073919232,1.05,1050.0,1050.7777224597096,1050.706994486418,0.09998333660413206,0.008074132488293806,0.24061636605473424,4.544462144692821,0.1052609488546769
4.4643824127781055,5.3461285368350975,True,0.14546045496492965,0.8418212749974254,0.16264802146333004,0.23698148603254246,1.0117832247732876,0.030015791034830836,-0.0005077563761060245,0.00244377432751029,True,4.471655435526352,True,0.04658775511550554,-0.09754474110677296,0.8365290939239002,0.16251259176897692,0.23996764740619483,0.9831615495834514,-0.03109240886820676,-0.0004151251162495024,0.0015806785769546014,True,4.457109390029859,True,-0.1938890895521268,0.030252110298462195,1.0666666666666667,1066.6666666666667,1065.8592124283143,1066.1806305408213,0.014546045496492965,-0.12297250345749822,-0.1423589006674666,4.5433850540756575,0.10580888589847551
4.465781082702342,4.9938979279392175,True,0.15279748536462634,0.8445517972852843,0.06959907083228994,0.17397818016701913,1.0206138227551171,0.028780802653362112,-0.0021225670683768785,-0.0005512359380610557,True,4.45814120843411,True,0.08647510117890427,-0.03114107646177107,0.8209391566622439,0.08855221435539375,0.135074430746424,1.0207331157471395,-0.030646232977074302,0.0012341253845600995,7.281366695441248e-05,True,4.473420956970573,True,0.09008589640591906,-0.13533092469240404,1.0833333333333333,1083.3333333333333,1083.5033797396525,1080.5806530234336,-0.015279748536462634,0.10875207115205043,0.10239067111901212,4.543682869084631,0.10556390506129852
4.681886555082206,5.550909879073122,True,1.6633170833513677,0.9343468890903998,0.13151354428115844,0.090582050956197,1.0268269687101368,0.03018384295377818,-0.00022281847868566633,0.0015965319735006572,True,4.765052409249774,True,-0.11069609211799276,-0.11389258298319667,0.9682762547773743,0.08498591808447702,0.06567161531221224,1.0250322805349756,-0.028756002100984546,0.0008094184359586538,-0.0007014077068274037,True,4.598720700914638,True,-0.13486483345252492,0.023573152892299165,1.1,1100.0,1100.754586742372,1101.457902919546,0.16633170833513677,-0.005933706242580605,0.380494068373193,4.547788133092023,0.10688576634060891
4.45391367021718,5.7548860646856035,True,0.04030115089443953,0.9514435321440374,0.11829131295755373,0.21660122606661003,0.9972944434732938,0.02968547013166932,-6.31056011958642e-05,-0.00030198760662909964,True,4.4518986126724585,True,-0.007347285461812506,-0.10647190669150547,0.9492981746863378,0.11278230926127124,0.2057890943180893,1.0059361845521104,-0.031050309537216946,0.0001229700404026629,0.00032316033843608115,True,4.455928727761902,True,0.0889145307823784,0.0733477796225721,1.1166666666666667,1116.6666666666667,1115.5756640454674,1117.9813832061277,-0.004030115089443953,-0.04963850332385089,-0.17470337252763812,4.544839828635838,0.10741061420131766
4.582609548434505,5.2015031340178455,True,0.9208887877565264,0.9812094534955382,0.09444880398723357,0.3002952649429656,1.0286022526981102,0.029058784342811096,0.0007223714055111543,-0.0005594276644673837,True,4.628653987822331,True,-0.1412156466017514,0.07059484379482323,0.9009261332454567,0.06685061293396266,0.2902196719307981,1.0199677000740461,-0.030320841704377197,0.0006208844422271352,0.0010930414434939767,True,4.536565109046679,True,0.002366027288673068,-0.10581825111583201,1.1333333333333333,1133.3333333333333,1132.4424876361131,1132.1147752339998,0.09208887877565264,0.0689996126695358,-0.4334933489532782,4.546698092708074,0.10724072223517911
4.591912895556252,4.887899366779047,True,0.8112724062639831,0.852585981526951,0.2097209290778504,0.20891223830351688,1.0204450933489078,0.0291652289411247,0.0002600295760470935,-0.00030746710917370904,True,4.551349275243053,True,-0.1349474055373474,-0.07682002847535681,0.8969909927624262,0.22782291440625962,0.1773601685640742,1.026068788662385,-0.029531999143941817,-0.0012822112784080307,0.0010525780973708748,True,4.632476515869452,True,0.03416659218998411,-0.10784612705441232,1.15,1150.0,1149.0603906201263,1150.9606612984405,-0.08112724062639831,-0.0416890121330904,-0.09316196842513058,4.549761697431954,0.10627713220675077
4.499231524168324,5.015179197167584,True,0.37875304363577555,0.8938114822851879,0.15660207198010667,0.18121398761692564,1.037682380865079,0.0299420673581909,-0.0011280746267315462,-0.00019112372879276463,True,4.480293871986535,True,0.0541854963544281,0.0759169839547131,0.8911555739404646,0.1546927456640795,0.1973479537198029,1.0216050522593672,-0.030741294111843055,-0.001023962922067403,0.0008472505992558977,True,4.518169176350113,True,0.049317521637686546,-0.07017308787905772,1.1666666666666667,1166.6666666666667,1166.0573468774662,1167.8595307872247,-0.037875304363577555,0.013405368093011738,0.09253589019021602,4.547232346645174,0.1059373656640344
4.6187236317422755,5.072971147159479,True,0.06571474263719956,0.9493654424010824,0.14737319507087587,0.1723039372027903,1.0018939430439708,0.03212125255209478,0.000259445833875837,0.0006963842358938018,True,4.615437894610416,True,0.2099679344983747,0.016035856888357077,0.9169287626702882,0.1795244899686407,0.1200918616796089,0.985906495743072,-0.028605679145494816,0.0009443771891891388,-0.0004175847941022397,True,4.622009368874136,True,-0.041743026234539675,0.011254484186257538,1.1833333333333333,1183.3333333333333,1182.6824244691488,1183.7383376589628,-0.006571474263719956,0.07712463403122705,-0.06292065772814448,4.549069636555648,0.10637253569690944
4.653480792230778,4.889337881711295,True,0.39413283326261705,0.8465500585346992,0.10071425412904807,0.240583649043294,1.0148924228323433,0.03122506547047068,-0.0037662169449078995,-0.0011164072313697695,True,4.633774150567647,True,0.012542849886284506,-0.07117836368803603,0.8689732605806108,0.08170495572271808,0.19422062026952308,1.0142329043516414,-0.030310926710102392,-0.0002577796998655952,0.001624707887799288,True,4.673187433893909,True,0.09773188755236994,-0.06250360692717348,1.2,1200.0,1202.436582793614,1201.2281397815207,-0.039413283326261705,-0.04100813887050769,0.1628759375382134,4.554474194209078,0.10462632648417602
4.53670735400126,5.398723022235906,True,0.7438014268921389,0.8496206660231684,0.1869101106160196,0.2876773684640484,0.978403275772882,0.03027145259809874,0.00029435602969229274,-0.00028503057250511306,True,4.573897425345867,True,0.04108424487180397,0.05590047295759531,0.9188904093018251,0.14281317375942434,0.3097462683596087,0.9787537643007286,-0.03095312083681366,-0.000977215442131726,0.0017528214950283294,True,4.499517282656653,True,0.16714240732515862,0.04330463092866073,1.2166666666666666,1216.6666666666665,1217.9941586203317,1215.0919551166708,0.07438014268921389,-0.14607912632814868,0.15830717962206275,4.5538405582514425,0.10463627003379299
4.361322539574481,5.205952240955421,True,0.454021637414046,0.9252331041434234,-0.007273501070398562,0.22284054114962315,0.9590218329105685,0.02983913769472461,-0.0008570066912515571,-0.0001380706567171995,True,4.338621457703779,True,0.11145714747809349,0.1441946422633914,0.9227586969720093,0.00011278244137475843,0.2457242295241916,0.9871156497841189,-0.030240363070003926,0.001702021379760728,4.477437268224102e-06,True,4.384023621445183,True,0.04911117927662452,-0.08870322522595683,1.2333333333333334,1233.3333333333335,1235.9852709222077,1233.410623617446,-0.0454021637414046,0.1075187663708963,0.12951870446248037,4.548974031534839,0.10783455294483878
4.751744886743053,5.657760431160867,True,0.3690329588554331,0.8671122869086062,0.09489630939077108,0.1773553755529063,1.0100612310663846,0.02942078303053228,-0.0007148558824935406,0.001157424523138331,True,4.770196534685824,True,0.04443076462823327,-0.023980807921932485,0.9157111523601733,0.06536170485511884,0.20358234177289458,1.0277807361387081,-0.030674677433551754,0.0008868260079298887,0.0006214600014066322,True,4.733293238800281,True,-0.03286731499661834,0.05413587378795625,1.25,1250.0,1250.7512407919035,1249.4698258006406,0.03690329588554331,0.13097674368602297,0.008884751091852383,4.5494345544205155,0.10866382386037836
4.6232760269465265,5.223721743139126,True,0.9161066737564028,0.9076836100349612,0.1229654188445318,0.1907901596544923,0.9838791770733997,0.030727430265486636,0.000687384860946851,0.0002532081341054515,True,4.669081360634347,True,-0.02502820763621452,-0.004185798052028906,0.8694833311605717,0.09857232937726758,0.1456565762637109,0.9818059425483306,-0.029988214308560357,0.0006379915898738304,-0.001034819060411537,True,4.577470693258706,True,0.05777846825325642,0.02089468575252933,1.2666666666666666,1266.6666666666665,1268.1379752041942,1265.1182064872146,0.09161066737564028,-0.05140693588685874,-0.1412707676924323,4.5517555909323795,0.10898277272740324
4.648931014969335,5.375218895776002,True,0.541449927823594,0.9124309713049565,0.21215213712445222,0.2687586089753562,0.9835613618647182,0.029421151832254994,-0.0002897112216623883,0.000685539810991458,True,4.621858518578155,True,-0.0021910666982212757,-0.13554999289551709,0.9193905835369981,0.1860418782989019,0.27186508428794953,0.9792904445938557,-0.030091006061065715,-0.0008865863062179581,-0.0007232696611442157,True,4.6760035113605145,True,-0.08178431403880938,-0.06195837502498247,1.2833333333333332,1283.3333333333333,1285.295074118996,1284.2705448681847,-0.0541449927823594,-0.044968421237524314,0.3236117958868401,4.555695952737762,0.10886081502006835
4.533339184471478,5.870945334912806,True,1.568105157579902,0.8501052921975671,0.09573247701322139,0.2518025587836225,0.9989800201706123,0.028293715733032673,-0.00042496166453443124,0.0017448767507820472,True,4.454933926592483,True,0.1286053618975804,-0.17044765977262916,0.8861546972634363,0.12918376148286262,0.21330928337231944,0.9943335077471978,-0.029532249127095588,0.0017111051075990177,-0.0013235146732425787,True,4.611744442350473,True,-0.07746767667939217,-0.037128274370521935,1.3,1300.0,1300.0510791176093,1299.9322344437755,-0.1568105157579902,-0.06584426013843103,-0.0833460199675704,4.556233369244796,0.10867900718974029
4.517242494692473,5.208526855840861,True,1.681910135827973,0.8784357706708317,0.2103561667076151,0.2147095440409038,1.0002775545261193,0.03128456729492568,-0.0003974582538980752,-1.7460071450965694e-05,True,4.601338001483872,True,0.014201288885234548,-0.010311498973938906,0.9111606167188913,0.18400889774053542,0.23329625355590822,0.9914709576312973,-0.02924332886652533,-0.0006361239752020997,-0.0013382808003222712,True,4.4331469879010745,True,-0.0071213632619040665,0.1751136111499326,1.3166666666666667,1316.6666666666667,1318.230845113749,1315.368143991587,0.1681910135827973,0.027395787735579713,0.05151903481202336,4.557711824377909,0.10760914841337964
4.588130759942637,5.9739834045368525,True,0.49844777654378447,0.8358747673029531,0.06740115690806602,0.13725132710704308,1.004319094346944,0.02957973585880774,-0.0010783684211337068,0.0011473217784233427,True,4.6130531487698265,True,-0.14013280995159194,-0.03911492155221509,0.8493338162278321,0.09203963944477171,0.13269201112389414,0.9900143553936978,-0.029810471028759618,-0.0025878850463951003,-0.0004967549403791997,True,4.563208371115448,True,0.11955550844861088,-0.16384856907315673,1.3333333333333333,1333.3333333333333,1333.7165352729492,1333.4738070081282,0.04984477765437845,0.02777435423158714,0.3580794135218359,4.557369278493158,0.107481893404282
4.5727912031556475,5.924685682884533,True,0.7827291975468942,0.9368904933668677,0.1838572620120374,0.22848067036653974,0.9889561065497635,0.030793848399845468,-0.0004586176750665488,0.0008859320448365627,True,4.611927663032993,True,-0.10509694470749834,-0.1922911856775434,0.8502842368859148,0.12720394389878145,0.20911418595196485,1.0165814892945917,-0.02989420967720424,-0.0016643396731037723,0.001396323368621477,True,4.533654743278303,True,0.11406498341563409,-0.0699350044595849,1.35,1350.0,1348.8925198584307,1350.5594635998702,0.07827291975468942,-0.06188385450033662,-0.06458796318010673,4.560312648582738,0.10580237798448536
4.464363050941964,5.844807478176639,True,0.9703422067427336,0.8824608024131296,0.08029421506145162,0.2024858844889815,1.0394354203695324,0.028866996591656615,-0.00029639274519874617,-0.00029559290090029947,True,4.415845940604828,True,-0.09299102898618337,0.06004208735134273,0.875104558854687,0.042032695940305204,0.21323241478963456,1.035696465660879,-0.03229236888783262,4.7096452193870196e-05,0.0005251727446547114,True,4.512880161279101,True,0.01850175911819792,0.0006140517337795673,1.3666666666666667,1366.6666666666667,1367.600165895245,1368.1072909031984,-0.09703422067427336,-0.06503246787667916,-0.033888042250089345,4.557316827037247,0.10636591532401612
4.442726267402289,5.856909598384354,True,0.26279263279025855,0.9645781243605532,0.09178344528007625,0.17618334626914106,0.9991048159222724,0.031088687868117273,0.0005463654779660121,-0.0012519387877874613,True,4.429586635762776,True,0.006664959617340063,-0.06561197885566865,0.8620716520704075,0.10713948163557055,0.1421790767896379,0.9790334077058256,-0.03040786838040173,0.002014674336446304,5.788097059261969e-05,True,4.455865899041802,True,-0.04462905199461376,0.08073913975516547,1.3833333333333333,1383.3333333333333,1383.2884074362073,1383.459861737842,-0.026279263279025855,0.0008568248674545309,0.10204654384243872,4.55683246338226,0.10683993259411761
4.466076700676873,6.0489005658615165,True,0.944447322004649,0.9623735169230284,0.09379497155124147,0.22731140079380413,0.9944918289083888,0.02830641081469373,0.000734485958935279,0.0005669871731764918,True,4.513299066777106,True,0.0457526866986894,0.10689592453434121,0.9243386461008434,0.08566057611507534,0.26741981472430437,0.9961814743978089,-0.029891853752383023,-0.0013283516608641496,-0.0010818368130926653,True,4.418854334576641,True,0.0332000057512228,-0.03132377470246454,1.4,1400.0,1398.2826322959027,1399.8846745809585,0.0944447322004649,-0.04505093842132091,-0.2958892283367911,4.552076399909223,0.10544429316084088
4.352624390559647,5.265131141710772,False,0.3502700803159442,0.8706556645860637,0.19368040549667648,0.18208070656643036,1.0140877324150182,0.030573310893969047,-0.00019239017201481506,0.0010926565207669643,False,4.33511088654385,False,0.2056424340344083,-0.1273163666701534,0.9359412419575706,0.2053869489386501,0.2135919968010278,1.0069435163106912,-0.030239758844952436,-0.0007778680973088327,-0.0013573728053648585,False,4.3701378945754445,False,0.304306046526885,-0.2129488922670909,1.4166666666666667,1416.6666666666667,1417.3715360507276,1418.8181502848533,-0.03502700803159442,0.12881220380721103,-0.15020308486377232,4.549162767467787,0.10891597920983948
4.723701108291295,5.748494396133972,True,0.5127667315000117,0.9138886919222132,0.17895050263099388,0.15189675375919084,0.949220465497248,0.031280408045099836,-0.0002622023872401691,0.000634329086525307,True,4.749339444866296,True,-0.07770094540099351,-0.06849921134718472,0.9094581527791099,0.1717814949929469,0.11808466173340601,0.9613541281822245,-0.030314461075950084,0.00046500870861361656,-0.0003287946153155892,True,4.698062771716295,True,0.15538549013684788,-0.09605054075787382,1.4333333333333333,1433.3333333333333,1433.6129373723988,1433.8848351993681,0.05127667315000117,0.13556619466117814,0.24290662414002862,4.549849126144756,0.10992113604373971
4.623756779882004,5.7509443899908295,True,1.1459338239593286,1.0,0.17315866283208087,0.12654260218412222,1.0391922147401624,0.030204709995288855,0.00026703593001594744,-0.00011128614045177192,True,4.68105347107997,True,0.0896431334907393,-0.16803665127691247,0.9453688666981914,0.14753615503547812,0.17670023573833532,1.0485634114174898,-0.03075076474906304,-0.0007504597177285201,0.00013560906917590968,True,4.566460088684037,True,-0.04950771559771048,-0.020634373315557897,1.45,1450.0,1450.712390844795,1450.9633750619257,0.11459338239593286,-0.15974922924230794,-0.1520559853210952,4.55174288904013,0.11037055830491672
4.404202649806679,5.444382425491781,True,0.2511751784154015,0.9254281437782552,0.10770283177112112,0.1578772500329117,0.9974438121390766,0.030945159152255035,0.0005995416580662583,-0.0014061503221682323,True,4.416761408727449,True,-0.047852016696394946,0.11456884684499513,0.8457546949425236,0.14176323159974288,0.15358657531098033,0.97664703655993,-0.02955676948982801,0.00039380713894104,0.00027391264088694385,True,4.391643890885909,True,0.21219474658767257,0.03564366376590188,1.4666666666666666,1466.6666666666665,1466.7799135668315,1465.9235113453196,0.02511751784154015,-0.04410941419423642,-0.2723624168835328,4.548676928521984,0.11231936166866405
4.535537951493531,5.206219556223764,True,0.28800423020081567,0.9085872894251412,0.11172658247789019,0.2102826192689219,1.0019354358831178,0.02900062194440981,0.0018051054463632855,0.0005196026407645511,True,4.52113773998349,True,-0.04025727150334757,0.0810510228158654,0.8639435232270822,0.10272107519445525,0.15429795012860717,1.0037881804035713,-0.02972344743104429,-0.00019122930067962818,-0.0006113072997933204,True,4.549938163003572,True,-0.16785314554806927,0.10533484481635702,1.4833333333333334,1483.3333333333335,1485.2483488253708,1481.4915488772274,-0.028800423020081567,0.09620236515296732,0.09134855825037702,4.552196206039545,0.10898041289138376
4.596607380112614,5.6270795419925355,True,0.3814302157781313,1.0,0.183090040005864,0.190357435131004,1.004034431853395,0.02938086850272705,-0.00038146614480114006,0.0017273144282797146,True,4.577535869323707,True,0.07648704224417313,0.12675070133233446,0.8599266048395592,0.2179111292626624,0.20350982176630367,1.029567960904769,-0.03132806135206758,-0.0005231830216511086,-0.0011254881852793192,True,4.6156788909015205,True,-0.1509043465940851,0.02015959621172861,1.5,1500.0,1500.7507486382017,1498.917405365427,-0.03814302157781313,0.08826920199524446,0.02533289122391924,4.553009812205438,0.10916053751506156
4.71207635548402,5.256885338671602,True,1.223258071485951,0.9444855169131188,0.12037938376115426,0.12935692140592586,1.0103271761372645,0.030176469065580348,0.0009217404897521904,0.0009896337711491209,True,4.773239259058317,True,0.08561891237733522,-0.05223664920769738,0.90391838966941,0.14059380658625303,0.19675968003932195,1.0219766494402176,-0.02967392501105353,-0.0008903499877329048,0.0005913984230715561,True,4.650913451909722,True,0.00041960583649740084,-0.055827604676513466,1.5166666666666666,1516.6666666666665,1513.9241233054188,1516.0219075160499,0.12232580714859509,-0.04865993515074507,-0.12918279600330695,4.556986343010959,0.11128340292348238
4.499287509811124,5.3687139499859216,True,1.3293620293655461,0.9654693223891732,0.1646969842796624,0.22740139020975858,0.9937337346006945,0.029270385514417734,-0.0011252322912839543,0.0022733104038448605,True,4.5657556112794015,True,0.09114571587171741,-0.13513656819902437,0.940073580258202,0.18212065099237762,0.21932658737525765,0.972811485710331,-0.029312135441991936,-0.00147997639733279,-0.00022652370771748402,True,4.432819408342847,True,0.08012716145044786,0.10379824521974888,1.5333333333333332,1533.3333333333333,1533.4055955766873,1532.4897574018985,0.13293620293655461,-0.08462544727995303,0.12079921227748835,4.555272166757301,0.11150304003687887
